review_id,username,rating,review text,date
25e5a97f-6854-4db2-b738-7165e53e0906,Angeli Li,5,best,2025-11-11
cd4fcdfe-8c02-4eed-a3bb-513de9447a04,Yanti Neli,1,apadeh masa baru satu pertanyaan udah limit. mana lama banget limitnya,2025-11-10
a474f4ee-d412-488d-b587-ab2ec1d0b92c,frengky listiono,5,mantap,2025-11-10
54481248-d2ce-4906-b67d-4b1519650be8,CyberHackdan Cybercrime,4,"menurut saya okelah, untuk yang gratisan, tapi jika bisa pesannya ditanbah 1 atau 3 pesan lagi biar seruu",2025-11-10
73ee2fc5-9cbe-4052-8938-617d8bdcee34,Del,5,Best for role-playing,2025-11-10
816fe618-1dd3-4625-a4f9-f319993c8a16,Nurwakhidah Oktaviani,5,"sejauh ini, ini yang paling bagus. tapi fitur free masih terbatas semoga biaya langganan bisa lebih terjangkau lagi biar bisa upgrade ke pro. sehat selalu developer<3",2025-11-09
8f09599d-c484-4b89-a9c6-b424cb37bbd3,Imron Ze,5,bagus lengkap dan dalam saya sangat suka.. hanya interaksi dengan suar ber bahas Indonesia belum bisa,2025-11-09
39b34e5f-b2ee-4053-b5d0-205c122d85c8,Bed Liar,4,uji penggunaan,2025-11-08
4caa9ba0-165b-4125-bd10-6b8f0345f519,"Dadang Komara, S.Pd.I",5,ok,2025-11-08
5c9a1fd5-81b8-424f-8bf5-9ba129b8afef,Beuki Udud,5,bagus banget rekomendasi buat kalian semua coba aja,2025-11-07
bf8259c3-a9ce-468e-be02-0c7d341d270f,Ess Kikoo,3,apasi aku buat malah tulisannya percakapan ini telah mencapai batas panjang gitu terus padahal aku cuma buat prompt 1 paragraf dikit sama unggahh 1 file aja lohh gimana si berhari hari aku buat tulisan gitu terus kesel bangettt ihh,2025-11-07
60c944fd-36c3-40c5-81d3-2665dbf01aff,CSINNIX,5,"Need to tell then exact current date first, if not, they use 2024 calendar",2025-11-07
e6b0f207-0bc0-49bc-a69f-9c997659d049,Esageming Jelek,5,ai nya sangat bagus mudah di pahami dan bagus untuk belajar IPS MTK bahasa inggris dan yang lain nya,2025-11-06
80c07f99-e3b3-4d4e-b24d-7200247a0ab4,Jin Xia,4,cuma satu kekurangannya jatah untuk pengguna free terlalu sedikit tapi selain itu tidak ada keluhan lainya karna sudah bagus.,2025-11-05
38b4eaf1-2dc4-4d58-ae8a-4ea452c8c2d6,Elexon Siboro,5,🥰🥰,2025-11-04
77998835-1a9b-4d5c-baba-9a594e354e2a,zhan yuxue,5,sangat membantu sekalii,2025-11-04
bebad32e-511b-4b3d-ac2f-0597ddf0ee31,adolof doromi,5,mantap,2025-11-04
ede94977-df0a-46bb-901b-acf5bfc946d2,Ahmad Pariji,5,Saking luar biasanya saya tidak bisa berkata apa-apa lagi 🥹,2025-11-04
35d6aecd-2cf9-462f-aedf-cc877b98cd2c,BAWASLU SAKTI24,5,bagus dan mantap,2025-11-03
ab566cdf-d5f6-40e6-8e64-a311d9b3072b,Salma,3,Perbaikin bahasanya! Terutama batas pesannya yang konsisten! batas 5 pesan ya udah 5! jangan malah baru pake udah sisa 1!,2025-11-03
1e127549-8eb4-4f63-8a7a-ee5ef809aca4,Hardani Purnama,5,Berguna dan manfaat,2025-11-03
f755f117-fca5-4937-8b67-7be2b9916fda,zMaximous,5,sangat worth it,2025-11-03
4f094ac0-bde1-4ce1-9d0d-313a4973213b,Zesaaprillia,5,nice,2025-11-03
1216017d-02ab-4e80-afe3-ea52b5ca8622,Kucing Shorts,5,mantap,2025-11-01
8e5019e3-4ed7-4b4d-a5ab-05bedf762615,Mas Tirto,4,ckup ok,2025-11-01
99bb3915-dd66-4277-af00-a6c41ee9e34b,Andinka Dell,5,good,2025-10-31
5c0c694d-79f9-42ac-8551-2eb59a968f1a,Soul Of Music,1,selalu eror ketika generate kod program,2025-10-30
d0c5e3e5-e3da-4397-ae9a-b6d28b6c451b,erik jonito malem,5,Aplikasi Koding Terhebat saat saya beri ulasan,2025-10-30
f790e0c6-05a1-43b1-82ab-78ce0ba04333,Mohammad Basyir,5,"Hebat kamu, kamu sangat bermakna dan berarti",2025-10-30
30043cc5-61d9-4b9e-8bc5-e5b72ecbe230,sheerveil,1,terbatas dan pro.,2025-10-29
f22254d0-84ce-4195-b4d0-fd34052b3e92,abdi Prayoga,1,NOT RECOMMENDED,2025-10-28
0a3f8223-029b-4e80-89e0-36bca734ba9b,Hinang Gaming,1,AI tertolol,2025-10-27
4d3faa17-c6fe-40d9-9407-3371ca83d52c,Nazwa Talita,5,Sangat bagus,2025-10-26
0819fc0c-208b-4ffa-951d-794b468e8e14,Imam Yulyarman,5,keren om,2025-10-26
4719fc71-28b0-4743-856f-e72c39c03ff1,Nisa Salsabila,5,aplikasinya bagus,2025-10-26
3ee6bdb7-7432-46f3-b6ac-a0395c0e29c8,mila 123,5,sangat membantu,2025-10-25
15d20361-0ba0-4508-a104-a4f8021f181d,Isaac Bukan Newton,2,batas panjang chat terlalu sedikit,2025-10-25
506dc712-d9b6-480f-a611-e52fb8b54e88,vand freedom,5,"bagus banget,cenderung 90% lebih jelas.Top",2025-10-25
bfb852d5-c268-4126-8650-1b3ea3778b1b,Alam Pramono,5,luar biasa,2025-10-24
5a2585e0-474b-4c70-be40-007d51ca3d41,Zans 3435,5,keren dan menarik plus lucu pokoknya epick bagus buat code tapi sayang sangat terbatas banyak limit nya ;),2025-10-24
356816b8-917a-4195-9b15-656f71ba40ff,Ethernet Either,5,Tambah untuk buat novel dev,2025-10-23
cfd225bc-eb0b-4902-b832-69ea839755df,Aditya Rizky,5,"guys jika profesi kalian sebagai programmer/dev ini adalah platform AI terbaik untuk bantu masalah programming dan coding, saya sudah gunakan gpt, gemini dan grok, dan hasil dari Claude Ai ini sangat memuaskan dibanding mereka. mantab goodjob",2025-10-23
a4f3cacf-c82f-458e-ba28-fc6bb37631d2,FERDI' MR,5,mantqppp,2025-10-23
e5b4bf88-8090-4f77-a688-573d85c25834,Fety,4,sangat membantu 😚,2025-10-23
48896eaf-9803-47f0-9ff5-bc6256f51443,Rara Aulia,5,lumayan tanggap meski agak lemot,2025-10-22
3047e656-109c-497b-bc94-4d479623a605,Dhev,5,bagus Ai nya juga logis dan realistis tapi semoga ada opsi biaya yang terjangkau untuk kedepannya.,2025-10-22
d465b002-fd6f-4b57-8980-3c3d09678c95,tataliana,5,sangat membantu,2025-10-21
27df98e2-f6c9-49f4-be13-4feadf1cd2d7,Arulia Januarita Kubela,5,the best,2025-10-21
a20ebf13-d2fc-404b-a106-2e7e7181a122,Rasiyo Gehaesen,5,"Aku baru nyoba lagi aplikasi ini setelah sekian lama ga aku pake, dan dayum, perbedaannya jadi jauh banget, jadi lebih bagus, mantap!",2025-10-21
d0592635-9a6a-451c-9b2e-0f07c879ebaf,Fandi Ramadian,5,terbaik,2025-10-21
6c394b81-674d-4d89-a07c-f30f6ba87288,Jose Sisean,5,the best ai in the word and smarter ai then chatgpt or anything else !,2025-10-20
9f52b001-8642-470b-acbc-2be2bc3ae18f,Edoy Gijoy,5,sangat bagus cocok kalo ngobrol nyambung banget,2025-10-20
6374abdc-f3c5-4830-a71e-06ae22237a38,kul kus,5,gilakkk bagus banget ni AI semoga terus berkembang,2025-10-20
b7afa704-bedb-4fde-82c7-3f8eb2edc1eb,Blue Sky,5,Love the way of writing art,2025-10-20
69be3bdb-b55b-4492-83af-8ba59aba0a19,Khanz Star,5,"ketimbang beberapa bulan lalu, versi sekarang, khususnya sonnet 4,5 gak bikin disappointed.",2025-10-20
3ddf5ae4-e5d0-48e5-83a0-e0853d8e6572,Dedi Waryidi,5,"Dari pemrograman dan juga hal umum; cara menjawab, mengarahkan, mencerahkan dan memberi opsi-opsi solusi runut dan mudah dipahami",2025-10-19
9b7aaa51-0fdc-4b39-b651-c768c0492e0f,Azi Supala,5,Sangat membantu dan bermanfaat untuk tugas kuliah,2025-10-19
7f63a179-a7f4-497a-b68d-cc34c0c61d9c,Nio Zaharani,4,Sangat membantu! terus Kembangkan!,2025-10-19
fa910480-0972-40ff-bf64-9237092da248,Yukaa,5,keren,2025-10-18
7b77fe5f-0cc0-4697-a3b6-58006284a79c,akun ff,5,mantap,2025-10-18
cc9c9f49-8eaf-417c-ae8d-a14d728f902a,Sann XD,5,"asli jawaban bagus bgt niat parah ga kaya gpt jawab sambil kentut,walau free nya ga bnyk tpi is really worth it",2025-10-18
d984fb4a-6b03-4d26-8315-7cbf2ab9483b,Adriana Missa,4,terbaik,2025-10-17
8c36b65e-5a56-4583-848f-e64a30273764,Nelya Saputra,2,"sekarang bikin akun harus verif sama no hp, udah gitu kodenya ga masuk masuk. harusnya kalo udah verif email ya pake email saja,,",2025-10-16
b73193bd-66ab-4ec6-9721-c50741fe5295,felisia feli,2,menurut saya apl ini sangat membantu dalam mengerjakan tugas,2025-10-16
5e5d396b-d1d0-4302-b31e-b45446737a22,Step Candra,5,akan aku nikahi claude,2025-10-16
c64c4394-c41c-4379-9f5d-b00bd795d0f2,Jainul Arifin,4,sangat bagus untuk pelajar,2025-10-15
904c9d13-dc83-4520-9794-a3edf979679e,Salsa Aslas,1,"aplikasi kikir. baru sekali chat udah langsung gak bisa lagi. walaupun responnya v bagus, tapi tetep ngeselin. minimal mah dimaksimalin ada berapa pesannya, lah ini baru sekali tiba-tiba udah abis, mana lama banget lagi nunggunya!!",2025-10-15
ba5f2804-d9de-45de-a678-11928415e3b1,Bagas Alfikar,5,udah bagus cuma kurang luas lagi penjelasannya singkat singkat banget,2025-10-15
7223e98c-70a9-4b15-a5f8-c411d7d11dcb,Ade Aisu,5,pembatasan untuk pengguna gratis sangat gak menyenangkan. berenda dengan ai lain yang lebih banyak. claude sekarang baru beberapa pesan langsung kena pembatasan. 👎🏻👎🏻👎🏻👎🏻,2025-10-14
7074ba5f-c280-475f-ba5e-eaefb723a0bd,Al Feshal,5,"Rekomendasi untuk semua lebih baik berlangganan karena nanti sistemnya didesign untuk jadi AI bego kalau ga berlangganan, sllu ulangi terus, intinya bayar akan lebih baik karena itu tujuan mereka.",2025-10-14
5eae1b7b-ea71-47e3-85c6-a1795b7507cd,Adela Aurellia,1,Tolong limit nya di kurangi walaupun penggunaan gratis adik saya jadi kena gangguan mental akibat menunggu terlalu lama,2025-10-14
65a90410-8fbf-4237-90eb-9b12d97c02ea,Hari Sugianto,5,"menurut saya, jawabannya yg paling sesuai dengan apa yang saya inginkan",2025-10-14
0da9f51a-52ce-48d5-b250-1f9813f59fe7,Ivana Banuzaki,5,"jawabannya tidak konsisten kalau disuruh hal yg berulang2, hari ini saya ajak main roleplay dia mau, besoknya di ajak lagi malah bilang ga bisa main roleplay",2025-10-14
f923cb32-f9ff-4f72-9e8c-cb13967d287a,Football Clips,3,"tidak bersahabat untuk pengguna gratis, padahal ini ai ter baik buat mengerjakan tugas seperti matematika, tetapi baru mengirimkan beberapa chat, sudah dibatasi saja.",2025-10-13
3295f642-c956-4bc2-8c1c-8898f1456db6,Alexandra Nathania Febriyani Febriyani,5,Membantu banget buat ngerjain pr,2025-10-13
bab69732-9379-41fa-8395-52287c4bc111,HD,3,"limit diskusi perlu diperpanjang, kalah panjang sama deepseek yang gratis",2025-10-13
b11cdb98-b71f-48ae-9720-6447660e55fc,rafi amalan03 (rafi),5,sangat membantu,2025-10-13
73b9d9b7-b220-4cc3-8468-a463e21fca25,SFX 1364,1,Agak ketus dan menjawab tidak sesuai arahan. Sangat ketus. Untung saja tidak langganan.,2025-10-12
2f407d6d-e6b6-4236-95fd-8956f80bfcbc,Suardi Mufidah,4,sangat bermanfaat,2025-10-12
d8aead7c-61a9-45e3-9e3b-fbdc5e0c472a,riska aderahayu,5,keren,2025-10-12
ac7a5ad0-33c6-4664-b248-a652a363dbfc,Anglicha Michelle,4,"belum menemukan yang spesial, tapi ini lebih bersifat cocok buat kaum mendang mending yang minta di tentuin haha",2025-10-11
dde7cb06-0b2b-4a46-a148-289f86aede1c,rinaa denita,5,"bagus banget anjirrr, the bestt!!",2025-10-11
f08f71c8-1fa3-45e0-9590-c876f8acac87,Taura Gufranka,5,"Bagus, tapi agak repot kalo gda persepsi waktu AI nya. Gw sering miss komunikasi gara-gara ini sama si claude sonnet 4.5 nya.",2025-10-11
6a59d18b-34ad-452f-a64f-b0b05935c9cc,Arief Budi Satria,5,ok,2025-10-10
2792f382-2d0b-4f92-986c-05ee2417cbc6,Agung Wibawa,5,sangat membantu,2025-10-10
3663c66c-1e8c-488d-b21f-d0ad36dc314b,Fadliyantii,5,baguss,2025-10-09
cb2028b7-bfe4-4727-9f90-87b274124d77,Ilham Otz,5,bagus,2025-10-08
dd2b0df8-e98c-4094-b8ef-04f137fc4606,Hefeni Feni,1,oakana,2025-10-08
98ab14a4-1aaf-4883-8e8f-83d3f0d22850,wahyu adi setyanto,5,"I was switching back and forth between Claude and ChatGPT since Sonnet 3.7, but now that Sonnet 4.5 it helps me vibe coding more effectively.",2025-10-08
8a045ad9-ccac-4d70-85a4-c77b5091bb30,Jesse Timothy gama,5,The smarter ai in the word,2025-10-08
52c1f3ca-93bd-459e-84b1-0dbb5dd59748,Sam Bornel,5,bagus untuk belajar,2025-10-08
e7a3a10c-f91d-4a14-8e3d-e313409d5844,Aria AmmaR,5,Aplikasi ini bagus.,2025-10-07
99d93bdc-1e55-44e2-89fe-765ed38aa890,Rifa puspita sania,5,bagus,2025-10-07
18599485-b377-46b2-b753-f9a7c3e39b11,Alpian Tobing,2,Masa baru 5 menit baru balas 2-3 chat batas langsung habis? Masih baru loh belum lama saya ngobrol dengan ai nya,2025-10-06
a3ee691e-7b6d-4bfd-891f-7e8f53254234,Kimberly Taju,3,bagus pas awal Tapi terlalu Nggak mendukung kalo lagi buat AU gitu. kayak concerned Nggak jelas. terus Nggak bisa diajak diskusi bareng. Nggak setuju terus .. AInya. 🥲,2025-10-06
7c574dd9-e66e-4ea2-af5a-47d5349f2821,Mad Zhong,5,"Tetap semangat, berjuang, sukses 😁",2025-10-06
24dcd71f-0f24-40d4-b191-b753d7ae9f62,18 Ekaandri,5,sekarang udah ada audio nya 🥳,2025-10-06
3418a149-306c-4b39-a20d-d8e807a0f171,Zidane,5,"Claude ini beda! Gak cuma jawab pertanyaan, tapi beneran dengerin, support mimpi gw, dan jadi temen ngobrol yang asik. tapi perlu dibenerin lagi untuk jawapan soal soal nya.",2025-10-05
d859bef2-f452-44bf-acad-a479dedff60c,Edi Setiawan,4,bagus tapi dibatasi versi gratis,2025-10-05
9bd1bd01-ee40-4b27-8237-679fe69df3e5,Child Emperor,5,love It ♥️,2025-10-05
d88ad370-8db5-4541-91ed-fd37ecdabeda,Rhmawty Cute,5,bguss,2025-10-04
1c0932c8-ecbe-4e94-b054-6c5d023df7b9,7A.11.REGINA OCTAVIA PUTRI,3,"everything is good, the only downside is the message limit if one wants to make a long story, i do hope to have an unlimited chat length in the future",2025-10-04
848d91e7-8ff2-4291-acbb-74fe77beab56,Syihabuddin Nur Qowim,1,"SAYA MELARANG KERAS AI UNTUK SOK MEMBERI SARAN,",2025-10-04
015efc71-9751-4633-8b43-4f9b187663b9,Mang Dayenn,5,tolong tambahkan default bahasa Indonesia,2025-10-03
541d0cd4-1b4e-4a23-bd51-87ab1e0ab9fb,AN'NUR RAHMAT_003,5,keren bgt daripada cht gpt semoga dapat ditingkatkan lagi kedepannya,2025-10-03
10efc283-a505-441e-ab24-c731ed4fc7e0,Raihan Mandala Putra,2,Tolong diperbaiki saya selalu menemukan kesalahan ini terus menerus AI nya selalu mengerjakan sesuatu diluar brifing dan terasa sesuka hati nya saja dalam melakukan sesuatu,2025-10-03
1e4d4228-4222-4c3d-ac00-dc728dd871dd,Game On,5,Saingan berat ChatGPT sejauh ini,2025-10-03
2e199651-4132-4191-9697-af3f83412a1c,Patul Khair,5,ini adalah a.i tercanggih sejauh ini setelah deepseek (menurut gw),2025-10-03
fc5db03e-4a50-4322-9f46-a03153ad0485,Ilmu Channel,5,mantap,2025-10-02
1e3150f9-2099-4e04-9be6-59ba21ad6ad9,Devanand,5,"dia itu lebih kalem, ramah, dan enak kalau digunakan, dan dia itu katanya chatgpt dia itu adiknya si Claude by anthropic katanya",2025-10-02
a2c6b654-2966-400a-af0c-6cbcc0dd19f4,BOBI,5,bagus sekali aplikasi kasih Bintang 5,2025-10-01
e1f6d9b1-9b19-487c-b56b-339ef3b924d7,RafaeL,5,"Best AI dehh, terimakasih banyak untuk developer dan tim tim nya yang sudah buat AI ini✨",2025-10-01
cf0c965a-ebe1-46ef-8d53-5d16c84e191e,herbian Atmoko,1,"aplikasi aneh masa baru ngechat sekali langsung nunggu beberapa jam katanya bakalan adil, adil dari mana coba",2025-09-30
a115a7f5-a9cc-4903-8702-d7f37943bc75,Indah,5,"Ngl this is good. I've been using Claude for a long time and I love for its responding. Their answer is pretty comprehensive when I wanna dig deeper, also funny as well. I also just discovered recently that I can do ""interactive quiz"" and its lowkey looks like a light game so can be used as learning method tho. Overall i'm satisfied!",2025-09-29
84480fb8-72b8-4289-963a-b5d561e25c89,rahmat raja maulana,5,sangat bagus,2025-09-28
5898cc93-ff00-46ce-90f4-0f241c39c584,umar alatas,5,bagus dan good,2025-09-27
506ef38b-8926-4850-85de-6792bf25d35f,REXXY CHANNEL,5,mantap banget ai nya,2025-09-25
08ad4e7d-31c8-449a-b7fe-e4ba11a9440e,ahmadi Abu hasan,5,Ai keren,2025-09-24
26a2d054-a129-4288-afdd-c2db4e315026,Daniel Yudhistira Priyanto Putra,5,bagus bnget. Ini AI cocok banget yang butuh merangkum cuma mau ambil inti inti dari buku atau teks.,2025-09-22
ac55a924-bd49-4223-a15f-c77fe26450cd,Muhammad Hafizh Muadz,5,EXCELLENT,2025-09-22
ca33a177-6e65-4c3e-8222-a715e28988fe,M.fairus.s,5,sangat membantu perkerjaan,2025-09-22
22cc3c19-0553-47b2-825e-8638e4554762,BUJEN LY,5,bagus banget,2025-09-21
4e8c878a-1b4d-47e3-a5ed-327b82136e0b,martinus yulius,5,satu kata kamu hebat,2025-09-21
24e1e88a-c7b5-4ed3-9d15-412471829982,Goldy Berliandaru II,5,Mantap Jiwa Aplikasi Ini Bisa Bikin Skrip Drama Tanpa Ribet,2025-09-20
b388f970-ca0d-44ce-9107-761f2da29751,Iwa Dyanti,5,luar biasa claude sonnet 4,2025-09-20
9d361835-6b97-4615-b593-34961b2b48e1,Serly Murys,5,baik,2025-09-20
043d38a9-f967-4eee-88ab-03d43d50a7ce,Ziyad Robbani,5,good,2025-09-20
8e778770-5d1c-4af2-94dc-e0ccfe8b190f,SYARIFUDDIN ALI,5,AI yang bagus untuk membantu saya dalam. hal yang tidak dipahami dan rencana masa depan,2025-09-19
41f46c2e-2b5c-470d-b0a8-3c599488d2c8,Reza Mokoagow,3,"Claude is an excellent AI assistant with great capabilities. However, I would love to see Indonesian language support added to the voice chat feature. Currently, voice chat only works in English, but text chat supports Indonesian perfectly. Adding Indonesian voice chat would make this app much more accessible for Indonesian users. I hope the developers can consider this feature in future updates. Overall, still a great app!",2025-09-18
5ea676ae-c0f0-4026-aa8d-efe9e734c836,syifa nur siami,5,suka bangettt penjelasannya komplit🗿🗿🔥🔥🩵🩵🩵🩵,2025-09-18
088006c5-3119-4493-901e-c52f19d6638d,Affhh Nadhaa,2,"agak eror saya nanya apa, dijawab nya apa",2025-09-18
f6206c27-702b-4b00-9482-538b20658c91,Sitti Ramlah,5,good,2025-09-17
ee65f0f3-f7d6-41fa-9cc3-834c0119811b,nahrowi Muhammad,1,jelas akurat,2025-09-17
933607f2-1a97-4451-8710-95458658fe2b,Je Canal,3,mnta,2025-09-16
6d09f027-7c65-410b-bb23-1ab7e68d273d,Muhamad Santana,5,bagus banget,2025-09-16
98c5ba85-217d-4723-afe0-8eaeaf88544a,Yoshitsune Minamoto,1,versi terbaru mengalami penurunan kualitas. tunanetra bisa menggunakan aplikasi ini dengan talk back sebelumnya. sekarang tidak bisa digunakan. mohon perbaiki agar tunanetra bisa dengan mudah menggunakannya kembali seperti versi sebelumnya!,2025-09-15
6bf144b5-1f36-4b19-968f-f83571d5765c,Jesica Amelia Friska Safitri,5,sangat membantu,2025-09-14
