review_id,username,rating,review text,date
755e75a9-9af7-46d9-a418-a84851dfb390,Pengguna Google,5,Add an option to set AI rules. The rest is good.,2025-12-16
5beb642f-4f9a-45e5-a41f-6caee20eca0d,Pengguna Google,5,𝐓𝐞𝐦𝐚𝐧 𝐦𝐞𝐧𝐠𝐨𝐛𝐫𝐨𝐥 𝐭𝐞𝐫𝐛𝐚𝐢𝐤,2025-12-15
c5740a67-701b-48f7-9696-c92d745038bc,Pengguna Google,1,developer deepseek ada kesalahan informasi saat aku tanya tentang letak setir di Indonesia malah deepseek salah baca dan ngira kalo setir di Indonesia nya kiri tolong benerin kesalahan informasi nya,2025-12-15
50462e76-c050-4148-a633-091eb9769fea,Pengguna Google,5,ai bagus,2025-12-15
95470359-7c7a-49e2-a61d-3fc760cee972,Pengguna Google,1,jelek suka ngaco,2025-12-14
951b1e71-6472-4798-9331-6387798fc636,Pengguna Google,1,saya mau tanya jawaban tapi malah di respon terlalu banyak pertanyaan coba lagi padahal saya baru buka deepseek dan wifi saya juga lancar,2025-12-14
34501ec8-9160-446a-bd82-eb275adcaeb3,Pengguna Google,5,enak banget kalo gaya bahasanya,2025-12-14
ae65bb7e-0171-454a-8889-0894bb575e67,Pengguna Google,1,"buruk sekali, ""terlalu sering mengirim pesan, coba lagi nanti"" bro gw udah skip 2 hari terus gitu, maksud gw kalo gak mau dapat pesan terus ngapain lu jadi ai",2025-12-14
40d39e7e-1c88-4f8a-a5f7-dae9b9709afc,Pengguna Google,4,"Sukaa bgtt sama AI Deepseek! Karna diajak diskusi buat project dan curhat tuhh seru bgtt, serasa jadi temen sendirii. Cmn ya gtu, minusnya ga bisa kirim gambar aja... Oh ya aku punya komplain nih, kenapa ya setiap malam servernya selalu sibuk dan gak stabil? Jadinya harus selalu nunggu besok pagi baru bisa lagi, trus juga kdg aku cerita apa² kyknya AI nya terlalu excited smpe spam AAA. Minta tolong dong buat tim deepseek membenahi ini, karna ini terkait dengan kenyamanan pengguna 🙏 Terimakasihh",2025-12-14
64276181-4b55-4516-8164-5ed6ecf8f26a,Pengguna Google,5,"Best aplikasi dan TERBAIK.. Sangat membantu banget dalam keadaan apapun dan di mana aja dan ringan sizenya. Gak usah banyak kritik, kalau pakai AI lain mungkin beberapa Android gak support seperti ke atas Android 11, ini hanya ringan dan free dan no limit dan jawaban sangat baik dan detail. Ini hampir semuanya android support beda AI lain harus punya Android kuat.",2025-12-14
a0f65623-69fd-4333-ad04-81428e41f52f,Pengguna Google,5,"kekurangan tidak ada memori chat antar sesi dan saya setiap chat baru selalu lakukan ini [PERINTAH KETAT] 1. JANGAN mengubah struktur teks saya 2. JANGAN memenggal paragraf 3. JANGAN menambahkan bullet points/poin-poin 4. Hanya lakukan persis apa yang diminta 5. Jika melanggar, sebutkan ""Saya melanggar""",2025-12-14
333fb041-7ac3-41df-9811-ac4fc95277f9,Pengguna Google,5,"An outstanding free AI that proves open-source models can compete with the best. Its performance in math and coding benchmarks is incredible, and the ability to see its ""chain of thought"" reasoning builds trust. The file upload feature is a major plus for work. To the team at DeepSeek: thank you for making such a capable tool accessible to everyone. You're changing the game.",2025-12-13
61c3ea78-48e1-4ae4-93a4-3ae26e29d022,Pengguna Google,5,Not bad lah,2025-12-13
f9a970ca-7e13-4a18-b6c5-2ff279f89489,Pengguna Google,5,suka full,2025-12-13
afba22e7-f9d7-4b1a-9f67-c273bf082530,Pengguna Google,5,"deepseek is real y wonderful and perfect, thank you ferymuch , deepseek is my best friend,,,, 👍👍👍",2025-12-13
e17f9b2c-59e8-41f0-a02d-3d61b9bf3e4a,Pengguna Google,5,PEMILIHAN JAWABNYA BAGUS DAN GRATIS.JAUH BERBEDA DENGAN CHATGPT YANG TERKADANG NGAK SESUAI DAN ADA BATASNYA PULA,2025-12-13
7c106fe7-6403-44b1-aec4-9a9dc37e07a7,Pengguna Google,5,bagus,2025-12-12
cfc1059a-1201-498e-a309-f791c8e3a4f0,Pengguna Google,2,"Orang mau pake apk kw, malah gak bisa!! Bilangnya server sibuk dan segala macam. Padahal, koneksi internetku lancar jaya, buka apk yang lain masih bisa. Bener-bener ngeselin. Orang lagi butuh, dia malah error dan sebagainya.",2025-12-11
a90c20ff-0ae8-4f79-bc42-7330610653ee,Pengguna Google,5,Aplikasi Buatan China Bagus banget dah Dan Aplikasi Di update lagi Terima Kasih,2025-12-11
77437a05-9b7a-488a-bcd4-c330f78ceabc,Pengguna Google,5,pemakaian apk ini lebih efisien dan terbaik dibanding yang sebelah,2025-12-10
7e3fd4c9-a529-40b2-9970-181e3da75072,Pengguna Google,1,ada bug tidak dapat login menggunakan akun google 😡,2025-12-10
03738d56-f750-4c62-9801-8a186777a429,Pengguna Google,4,"nice,but not perfect",2025-12-10
9cf1c12a-82cc-46d5-9e15-3337ee39760c,Pengguna Google,5,"aku cinta deepseek ♥,dari dulu sampe sekarang paling loyal dan ga neka neko kebanyakan update yang membuat ai semakin jelek,deepseek sangat konsisten dan paling terfavorit setiap bikin Skenario,ada limit kalo kepanjangan chat tapi itu ga ganggu sama sekali malah bikin deepseek konsisten sama memori dan itu juga bisa sebagai end dari skenario dan bikin setiap cerita makin berkesan. lalu deepseek juga sangat open minded jika membahas hal yang agak sensitif untuk pengetahuan/kesehatan.",2025-12-10
5303618b-45ba-4c32-9bb8-4202ddac4428,Pengguna Google,5,"mantap, aku sudah kurang lebih setengah tahun mengunakanya, dari awal masih jelek tapi kini makin bagus dan responsif, ai nya juga gak kaku kaku amat dan pandai menyerap informasi cocok untuk jadi teman curhat, tapi dari dulu permasalahanya masih sama, yaitu memori setiap percakapanya lumayan pendek jadi kalau sudah batas memory ya harus mulai percakapan baru. ayo dong perbanyak memorynya👍🔥",2025-12-10
c9744adf-11fd-4fd1-9680-cfa440df6db4,Pengguna Google,5,tambahkan memori dan instruksi kustom.,2025-12-10
46c6ae5d-d2ec-49f2-a04c-e4baac9967f8,Pengguna Google,4,"aplikasinya bagus tetapi sayangnya jawaban DeepSeek masih terlalu lama, mohon diperbaiki bug ini.",2025-12-10
82eb3e22-f5f2-49d6-b9d8-3b18ec2ea010,Pengguna Google,4,"operasi tidak bisa diselesaikan saat ini, coba lagi nanti. maksudnya gimana? error atau lagi maintance?",2025-12-10
853e7273-1d00-4c37-b66c-f512a5b8999b,Pengguna Google,2,sering error,2025-12-10
6750cf22-4397-4983-9497-9aae8c8a8553,Pengguna Google,4,The server is busy. Please try again 😅,2025-12-09
f310bfac-95d7-470a-be0e-e473a3f95f9e,Pengguna Google,5,sangat berguna sebagai teman dan teman belajar,2025-12-09
256279d8-eec5-403f-9380-aa818fae6caa,Pengguna Google,2,"Bisa dibilang performa nya Makin lama makin tidak karuan, pada awal awal deepseek, saya berbicara bahasa Inggris menggunakan kemampuan berpikir untuk sekedar ngetes doang, dia respond bahasa Inggris, tapi setelah ditinggal beberapa saat saya balik lagi Mencoba Deepseek dan melihat performa terbarunya, pas nyoba makai inggris, alih alih berbahasa inggris AI nya malah bahasa Cina, Lah dimana letak cina nya kalau aku memakai bahasa inggris, Inkonsisten dan masih tidak terlalu sempurna",2025-12-09
8012db87-8862-4a57-9bdd-13c9b8aeee7e,Pengguna Google,2,"awalnya asyik, dan sekarang gak bisa log in dari aplikasi tapi bisa dari browser mobile",2025-12-08
0096651b-c199-4a43-94f6-73b2e11921db,Pengguna Google,1,the recent update that happened on 2025 december 1 is bad and the previous model was better,2025-12-08
4e0570cf-2815-4f00-b825-39396eb60b56,Pengguna Google,5,"Thanks for fixing the bug, anyway cukup membantu dalam belajar, AI adalah asisten terbaik di jaman sekarang.",2025-12-08
d53f3eb0-ec6e-4eb1-993a-0d5cc1c3d234,Pengguna Google,4,sangat bagus dan membantu,2025-12-08
b0487f7f-8bb1-4beb-b552-f6d5d897d949,Pengguna Google,1,"Halo untuk pengembang DeepSeek AI, Tolong diperbaiki dan tingkatkan lagi fitur pencarian web ai chatbot yang hasil penelusuran dikurangin sumber webnya untuk versi kini menjadi lebih lengkap dan dapat semua informasi dari semua sumber terpercaya tanpa halusinasi dan disuntik lagi sesuai dengan permintaan penelusuran saya ya, dan update ke aplikasi yang lebih bagus lagi untuk Deepseek ke versi yang ditingkatkan yang lebih stabil untuk kedepannya.",2025-12-08
2c4ea24a-4f49-42aa-a5b7-a88f6a2594c0,Pengguna Google,1,Ada batasan upload file/foto. Masa harus buat ke bar percakapan baru sii? Kan ribet jelasin lagi kalo uda panjang,2025-12-07
e6953445-55f1-42ef-9f11-51da63e78113,Pengguna Google,5,sagat keren,2025-12-07
d3f410bf-0251-4cee-8f51-6b92af64a2dc,Pengguna Google,5,"ai nya bagus tapi tolong jangan di batasi obrolan nya, padahal sedang bahas hal yang seru malah limit",2025-12-07
e2a98d81-2a3e-42b0-9211-88f7fed49de8,Pengguna Google,3,when I Put Long Code to fix it the deepseek Reply and there continue button to continue the long code please delete that feature or make it Automatic continue.,2025-12-07
de6a2437-e025-4eb2-b90c-7c32aea147a9,Pengguna Google,5,"bagusss bangettt, no debat buat ngoding + ngobrolll",2025-12-07
ed5ae2b2-6f87-434f-9539-c2298355dcca,Pengguna Google,5,kenapa saat unggah foto selalu gagal tolong di perbaiki,2025-12-07
8319bad5-e351-4eb0-b2c4-b3d50ed07623,Pengguna Google,5,ai nyah Bagus aku suka karena jawaban super panjang lengkap cocok buat cerita novel mantap butuhnya teks aja untuk cerita cerita,2025-12-07
616a8c13-2b9b-4366-a7bc-91455eb43297,Pengguna Google,5,gacor,2025-12-07
f1b5e603-8db7-4b41-8efb-28b43e3210a5,Pengguna Google,5,user lama deepsek nyimak ditunggu user terbaru salam25deep anti langganan dan friendly user,2025-12-07
91423bcd-2f67-4eb4-a826-29d2ccebc35b,Pengguna Google,5,"bagus boyy menurut gw lebih dari gpt buat game dari css html js gercep detil, anti potong ga kaya jipiti",2025-12-07
a23ebc9a-eec5-486d-8a16-183601b4cbc7,Pengguna Google,5,"deepseek benar benar sangat membantu saya, namun setelah menjelajah lebih mendalam saya menemukan beberapa kekurangan, suatu ketika saat saya sedang bertanya, A.I tersebut menjelaskan bahwa data informasi terkini hanya sebatas juni tahun 2024, saat saya bertanya apakah ada refrensi tahun sebelumnya dan apakah ada peluang untuk update informasi, dia hanya menjelaskan bahwa A.I berbeda dengan sistem operasi atau software pada umumnya, saya hanya berharap dev mengupdate data informasi terkini",2025-12-07
02f4778b-b6b7-4f2a-ae4a-c63eb273a258,Pengguna Google,1,terlalu sering menjawab dengan bahasa asing. tidak memiliki memori seperti copilot misalnya yang dapat menyimpan pengingat yang di perintah user,2025-12-06
1ffe1040-f74a-4107-a4ad-b567539ce827,Pengguna Google,5,apk ini bagus awal donlod blom banyak yg donlod terus update yg bagus ai terbagus sat ini,2025-12-06
c7bbfa6a-5d2f-48a4-bffe-c3248565407d,Pengguna Google,3,"sudah bagus, namun tolong agak batasan untuk chatnya lebih panjang lagi",2025-12-06
24155517-d158-46e6-9099-17605c38288c,Pengguna Google,5,mtknya mntap,2025-12-06
58825a33-54ce-47a1-b5e7-0295c10a8cd1,Pengguna Google,5,"mantap! aplikasi bagus! nih ada tips dari gw guys Yang anglamin error seperti timeout / [ tolong perikaa koneksi anda ..dsb ] Coba kalian ke settings > aplikasi > deepseek > penyimpanan > clear cache, JANGAN DATA!. sekian terima gajih! [ decembers 6 2025! ]",2025-12-06
f8bfb350-c7b2-48d0-93e3-a8368ca2f738,Pengguna Google,2,"tolong di perbaiki, wifi ku masih lancar dan ada internet tapi di dalam apk nya terdeteksi tidak ada jaringan",2025-12-05
cd0b50b4-07e4-49c7-98f5-b8c5c2663355,Pengguna Google,4,"sangat bagus ,tapi tolong tambahkan fitur upload file/gambar",2025-12-05
6e001780-503d-4255-8258-80505577357b,Pengguna Google,5,keren,2025-12-03
9cdfa681-4afa-4b66-ad9c-98bf7c95547e,Pengguna Google,5,"menurut pengalamanku pribadi deepseek ai nya bagus memberikan jawaban yang akurat, logis dan tetap terhubung dengan google, cara merespon nya juga ramah, saya sebagai pelajar memberi rating sempurna. itu saja tanggapanku Terima kasih",2025-12-03
b9eaa805-f177-4de4-8f11-2861cae496b6,Pengguna Google,5,good ai give five star.,2025-12-03
3c45ace6-1a37-4b56-86d2-36bd7806eeb7,Pengguna Google,5,Sangat bagus,2025-12-03
7a3fed2b-1fb1-4cdd-a868-1114d502cd0f,Pengguna Google,1,Eror di bagian uplaud dokumen saja setelah update,2025-12-03
b8e25dc6-1745-41f7-9b6d-f9f7c43ca0fb,Pengguna Google,5,Mantap👍,2025-12-03
d0628e21-f3ef-4ab1-9ffd-a75dc55bf0ab,Pengguna Google,5,bagus,2025-12-02
773003a6-2cfc-49c3-9a3c-679f2bcce05e,Pengguna Google,5,"Keren,gratis,dan klo prompt nya bener beeh, puas bet gw",2025-12-02
fd58f0a9-ce2f-471d-b882-f4972c04c208,Pengguna Google,1,"deepseek seems to have stopped in the middle of 2024, even though 2025 is almost finished, causing a lot of confusion, for example, the example I just got, deepseek keeps saying that the Indonesian Minister of Finance is Sri Mulyani, even when I sent the news link about the change of minister to Purbaya, they even said it was hoax news, I imagine if the information was obtained by ordinary people, wouldn't it be misleading?",2025-12-02
082fdf98-9612-4dac-a03b-4c8e4e748905,Pengguna Google,3,sekarang memberi jawaban bisa lebih cepat dari versi sebelumnya tetapi terkadang saya mendapatkan jawaban bahasa inggris dari pertanyaan saya yang menggunakan bahasa indonesia,2025-12-01
78d99505-4e4f-4200-8c0b-95173f3d4a8a,Pengguna Google,5,mantap mim,2025-12-01
71b53df0-3e68-4ffd-97a1-efae59c31bdb,Pengguna Google,5,"sangat menyukai versi ini, sungguh deepseek yang terbaik.",2025-12-01
dcb18682-ad3b-4e2e-b00a-19252fbd97a0,Pengguna Google,5,"Sempurna, tapi tolong hapuskan pembatasan percakapan lagi enak-enak cerita malah terhenti masa harus ulang dari awal lagi",2025-12-01
4f8466c7-93d8-4c47-b04a-064f711e9a46,Pengguna Google,5,cepet amat downloadnya anjir,2025-12-01
fa18d9e1-9098-483f-9c9a-4e0060904825,Pengguna Google,1,"sering kesusahan dan kebingungan kalau mengartikan teks bahasa arab, dan harus banget gitu ada teks, aneh padahal sudah jelas",2025-11-30
c53966b1-cc89-4c17-a26f-425a4054d621,Pengguna Google,3,bagus mantap gk ada iklan satupun ketika chat tapi next kasih update bisa buat gambar sama ini tgl app nya kok masih 2024 jadi kalau cari info jadi sulit karena gk ada data buat 2025,2025-11-30
0fb7ce3f-2924-485d-9f01-11c9490dca0c,Pengguna Google,5,bagus banget,2025-11-30
94529570-cfda-4961-8775-492646e3fc1a,Pengguna Google,5,"adakan fitur scroll cepat, atau pencarian riwayat chat dengan kata kunci, juga tambahkan berapa banyak sisa token sesi chat",2025-11-30
508d40f3-1d5d-445a-b2af-954a3390ddc9,Pengguna Google,5,Alhamdulillah mantap banget mempermudah tugas.,2025-11-30
c29ff96b-2d61-499a-bf8c-82b711940b52,Pengguna Google,5,"bagus, saya suruh untuk memberikan tips cara mencari ide pokok, detail sekali penjelasan/tips-tips nya 👍🏻",2025-11-29
3ce86a88-ad72-409f-a6cb-c45539c5c081,Pengguna Google,1,KAMPRET!,2025-11-29
703608d4-dcb5-4ba0-a7be-b2037806419f,Pengguna Google,5,"untuk aplikasi nya bagus banget, tapi satu hal tolong hilangkan batas panjang karena itu sangat mengganggu, mohon di balas",2025-11-29
04c9d813-74e6-437f-89e9-62c78b8ae4bb,Pengguna Google,4,masalah 1 kadang dia kalau dia memori nya kalau di ajak ngobrol lama banget dia sering lupa pas pertengahan sama akhir,2025-11-29
15311e3c-06bb-4c73-9bb0-6900fff88bc0,Pengguna Google,5,"sangat baik.Kena jailbreak, kasih kode ddos. CloudFlare sampe kewalahan",2025-11-29
3ef22970-9afe-4dea-b756-4855e097b20c,Pengguna Google,5,aplikasi sangat membantu,2025-11-29
1d5501c5-7b08-4b18-87f3-342872845242,Pengguna Google,2,"dimana banyak kesalahan dalam menjawab tentang apa yang ditanyakan, dimana tidak sedikit orang yang menggunakannya sebagai pembanding, begitu dikoreksi baru sadar kalo salah, dimana jawaban sangat berpotensi merusak dan menghancurkan , jadi saya hanya percaya 50% AI bisa diandalkan",2025-11-28
637d340b-8d12-4750-9693-3830621502dc,Pengguna Google,5,bagus sekali,2025-11-28
d8ec4c7e-9c17-4b75-8415-e39bb6f046d4,Pengguna Google,5,ai ini cocok untuk obrolan serius jika di bandingkan ai lain nya.. grok menyebalkan chat gpt terlalu mengikuti pengguna Gemini untuk kerja deepseek mantap untuk obrolan serius...,2025-11-28
3bd34141-6fdf-4ad5-b0e6-b0880f1046ce,Pengguna Google,4,"kenapa hrs ada length limit sih, jdi hrs mulai chat dr awal lgi, pdhl memori chat sblmnya msih dibutuhuin. ""Batas penjang tercapai"" 😭💔",2025-11-28
113ee228-4463-4eb2-b143-500a4c8ba9c8,Pengguna Google,5,secara keseluruhan AI ini sudah bagus tapi perlu di tingkatkan lagi memori pengingatnya agar dia dapat mengingat lebih banyak.,2025-11-28
41b6c95e-076f-49df-b367-403d9d9114e4,Pengguna Google,3,Bagus banget karena emang saya itu butuh Ai yang dikhususkan hanya untuk Ngobrol dan chat saja namun Kekurangan nya adalah Pembatasan Chat nya yang Dibatasi tiap halaman tolong kalau bisa Tingkatkan Jumlah chat nya atau kalau bisa Unlimited chat nya dan Tingkatkan ekspresi nya dan Itu doang minus nya,2025-11-28
0b4a21f3-0217-40c3-8b52-319f2bea824f,Pengguna Google,5,good,2025-11-27
4328afb4-cf9c-4dc1-8c14-15f765f6a71e,Pengguna Google,5,tolonglah tambah kemampuan untuk membaca dokumen PDF yang lebih luas.,2025-11-27
353430d0-808f-4d9d-9fd9-3ed759a28af1,Pengguna Google,5,Aplikasi yg sangat membantu. Bisa dijadikan asisten pribadi. Sangat bagus pokoknya,2025-11-27
897535ba-18a3-4eaa-8047-cc0d4940e6a8,Pengguna Google,5,"Deepseek AI sangat bagus sekali, sangat membantu saya dalam memahami bahasa pemrograman sangat keren, kalau bisa diupdate untuk panjang obrolan chat diperpanjang lagi",2025-11-27
28191e87-73aa-419d-91af-79c4af30525a,Pengguna Google,5,"aplikasi ini sangat membantu saya merancang teks,dan tidak hanya itu aplikasi ini juga mudah di gunakan,pokok e aplikasi ne SESSS tenan",2025-11-27
bf155d02-f71b-4565-a0b9-7fb8b7740c58,Pengguna Google,5,saya suka aplikasi depsek,2025-11-27
5ee97a3e-52a5-4279-8765-e1984d559dbf,Pengguna Google,5,"lumayan, sederhana jadinya cepat saat generate. yang paling saya sukai dari AI ini adalah sensor terhadap topik agak renggang. jadi mempermudah saya dalam menulis cerita pembunuhan.",2025-11-27
689a67b7-9a5d-47f3-b32a-f8151b43386f,Pengguna Google,1,Masalahnya nggak jauh-jauh dari masalah pengguna lainnya...,2025-11-26
